hg19.knownGene.name	hg19.knownGene.chrom	hg19.knownGene.strand	hg19.knownGene.txStart	hg19.knownGene.txEnd	hg19.knownToLocusLink.value	hg19.knownToEnsembl.value	hg19.kgXref.geneSymbol
uc002erb.3	chr16	+	67063049	67134958	865	ENST00000290858	CBFB
uc010vja.2	chr16	+	67063049	67134958	865	ENST00000290858	CBFB
uc002erh.1	chr16	-	67188088	67190152	8717	ENST00000486556	TRADD
uc002eri.1	chr16	-	67188088	67193812	8717	ENST00000345057	TRADD
uc010vjb.1	chr16	-	67189347	67193812	8717	ENST00000563348	TRADD
uc002erl.2	chr16	+	67197287	67203848	3299	ENST00000264009	HSF4
uc002erm.2	chr16	+	67197287	67203848	3299	ENST00000421453	HSF4
uc002ern.1	chr16	+	67198343	67203848	3299	ENST00000421453	HSF4
uc010cec.1	chr16	+	67198343	67203848	3299	ENST00000421453	HSF4
uc031qwm.1	chr16	+	67204399	67209640	8996	ENST00000432069	NOL3
uc031qwn.1	chr16	+	67204399	67209640	8996	ENST00000432069	NOL3
uc031qwo.1	chr16	+	67204399	67209640	8996	ENST00000432069	NOL3
uc002erp.4	chr16	+	67207755	67209640	8996	ENST00000432069	NOL3
uc031qwp.1	chr16	+	67207755	67209640	8996	ENST00000432069	NOL3
uc010vjd.3	chr16	+	67207755	67209640	8996	ENST00000432069	NOL3
uc002erz.3	chr16	+	67226067	67232821	1874	ENST00000379378	E2F4
uc002esl.3	chr16	-	67263291	67281425	29109	ENST00000258201	FHOD1
uc010ced.3	chr16	-	67263291	67281425	29109	ENST00000567752	FHOD1
uc010vjh.1	chr16	-	67267559	67281425	29109	ENST00000258201	FHOD1
uc002esm.3	chr16	+	67282854	67306094	6553	ENST00000299798	SLC9A5
uc010cee.3	chr16	+	67282854	67306094	6553	ENST00000563723	SLC9A5
uc010vji.2	chr16	+	67282854	67306094	6553	ENST00000299798	SLC9A5
uc002etg.1	chr16	-	67516473	67517716	181	ENST00000290953	AGRP
uc002etm.1	chr16	+	67662272	67673071	10664	ENST00000401394	CTCF
uc002etl.3	chr16	+	67596309	67673088	10664	ENST00000264010	CTCF
uc010cek.3	chr16	+	67596309	67673088	10664	ENST00000401394	CTCF
uc002etp.4	chr16	-	67691414	67694718	65057	ENST00000219251	ACD
uc002etq.4	chr16	-	67691414	67694718	65057	ENST00000219251	ACD
uc002etr.4	chr16	-	67691414	67694718	65057	ENST00000219251	ACD
uc010vjt.1	chr16	-	67691888	67694718	65057	ENST00000602622	ACD
uc002ett.3	chr16	+	67694850	67696681	50855	ENST00000458121	PARD6A
uc002ets.3	chr16	+	67694850	67696681	50855	ENST00000458121	PARD6A
uc010vkf.1	chr16	+	67880818	67902788	10204	ENST00000568390	NUTF2
uc002eup.3	chr16	+	67880818	67905219	10204	ENST00000219169	NUTF2
uc002eux.2	chr16	-	67964628	67970780	5699	ENST00000575231	PSMB10
uc002euy.1	chr16	-	67973786	67978015	3931	ENST00000264005	LCAT
uc010vkl.2	chr16	+	68118653	68226115	4775	ENST00000553077	NFATC3
uc010vko.2	chr16	+	68118680	68226115	4775	ENST00000549350	NFATC3
uc002evl.3	chr16	+	68119268	68226115	4775	ENST00000539828	NFATC3
uc002evk.3	chr16	+	68119268	68226115	4775	ENST00000379165	NFATC3
uc010vkr.2	chr16	+	68119763	68226115	4775	ENST00000379165	NFATC3
uc010vku.2	chr16	+	68120540	68226115	4775	ENST00000379165	NFATC3
uc010vkx.2	chr16	+	68120603	68226115	4775	ENST00000379165	NFATC3
uc010vla.2	chr16	+	68122603	68226115	4775	ENST00000535127	NFATC3
uc010vkm.2	chr16	+	68118653	68263162	4775	ENST00000346183	NFATC3
uc010vkn.2	chr16	+	68118653	68263162	4775	ENST00000329524	NFATC3
uc010vkp.2	chr16	+	68118680	68263162	4775	ENST00000329524	NFATC3
uc010vkq.2	chr16	+	68118680	68263162	4775	ENST00000346183	NFATC3
uc002evm.2	chr16	+	68119268	68263162	4775	ENST00000349223	NFATC3
uc002evn.2	chr16	+	68119268	68263162	4775	ENST00000349223	NFATC3
uc002evo.2	chr16	+	68119268	68263162	4775	ENST00000349223	NFATC3
uc010vks.2	chr16	+	68119763	68263162	4775	ENST00000346183	NFATC3
uc010vkt.2	chr16	+	68119763	68263162	4775	ENST00000329524	NFATC3
uc010vkv.2	chr16	+	68120540	68263162	4775	ENST00000346183	NFATC3
uc010vkw.2	chr16	+	68120540	68263162	4775	ENST00000329524	NFATC3
uc010vky.2	chr16	+	68120603	68263162	4775	ENST00000346183	NFATC3
uc010vkz.2	chr16	+	68120603	68263162	4775	ENST00000329524	NFATC3
uc010vlb.2	chr16	+	68122603	68263162	4775	ENST00000346183	NFATC3
uc010vlc.2	chr16	+	68122603	68263162	4775	ENST00000329524	NFATC3
uc010cfe.3	chr16	-	68392229	68406290	55512	ENST00000219334	SMPD3
uc010vlh.2	chr16	-	68392229	68406290	55512	ENST00000219334	SMPD3
uc002ewa.3	chr16	-	68392229	68482409	55512	ENST00000219334	SMPD3
uc002ewf.2	chr16	+	68678150	68732957	1001	ENST00000264012	CDH3
uc010vli.1	chr16	+	68678150	68732957	1001	ENST00000264012	CDH3
uc002ewg.1	chr16	+	68771194	68869444	999	ENST00000261769	CDH1
uc010vlj.1	chr16	+	68771194	68869444	999	ENST00000261769	CDH1
uc010cfg.1	chr16	+	68771194	68869444	999	ENST00000261769	CDH1
uc002ewu.3	chr16	+	69221049	69342955	6645	ENST00000336278	SNTB2
uc021tkg.1	chr16	+	69221049	69342955	6645	ENST00000336278	SNTB2
uc002eww.3	chr16	+	69345286	69358946	27183	ENST00000254950	VPS4A
uc002exd.4	chr16	-	69389463	69419891	7014	ENST00000254942	TERF2
uc002exe.4	chr16	-	69404111	69419891	7014	ENST00000567296	TERF2
uc002exh.2	chr16	+	69599868	69720072	10725	ENST00000567990	NFAT5
uc002exi.3	chr16	+	69599868	69729591	10725	ENST00000349945	NFAT5
uc002exj.2	chr16	+	69599868	69738569	10725	ENST00000349945	NFAT5
uc002exk.2	chr16	+	69599868	69738569	10725	ENST00000349945	NFAT5
uc002exl.2	chr16	+	69599868	69738569	10725	ENST00000432919	NFAT5
uc002exn.2	chr16	+	69599868	69738569	10725	ENST00000432919	NFAT5
uc002exm.2	chr16	+	69599868	69738569	10725	ENST00000432919	NFAT5
uc002exo.2	chr16	+	69726771	69738569	10725	ENST00000393742	NFAT5
uc002exp.3	chr16	-	69743303	69760533	1728	ENST00000320623	NQO1
uc002exq.3	chr16	-	69743303	69760533	1728	ENST00000379047	NQO1
uc002exr.3	chr16	-	69743303	69760533	1728	ENST00000320623	NQO1
uc010vll.2	chr16	-	69743303	69760533	1728	ENST00000379047	NQO1
uc002fav.3	chr16	-	71671737	71715808	23035	ENST00000568004	PHLPP2
uc002fax.3	chr16	-	71678851	71748704	23035	ENST00000356272	PHLPP2
uc010cgf.3	chr16	-	71678851	71749743	23035	ENST00000393524	PHLPP2
uc002fay.1	chr16	-	71711376	71757715	23035	ENST00000538126	PHLPP2
uc010vmm.2	chr16	-	71963440	72033877	342372	ENST00000534738	PKD1L3
uc002fck.3	chr16	-	72816785	73082274	463	ENST00000268489	ZFHX3
uc002fcl.3	chr16	-	72816785	73092534	463	ENST00000397992	ZFHX3
uc010vmx.2	chr16	-	74655296	74666579	55159	ENST00000361070	RFWD3
uc002fda.3	chr16	-	74655296	74700779	55159	ENST00000361070	RFWD3
uc010cgq.3	chr16	-	74655296	74700779	55159	ENST00000361070	RFWD3
uc002fdb.2	chr16	-	74705752	74734789	197259	ENST00000308807	MLKL
uc002fdc.2	chr16	-	74705752	74734789	197259	ENST00000308807	MLKL
uc002fdt.3	chr16	-	75262927	75270401	9564	ENST00000563038	BCAR1
uc002fdu.3	chr16	-	75262927	75272980	9564	ENST00000566982	BCAR1
uc010vna.2	chr16	-	75262927	75282224	9564	ENST00000162330	BCAR1
uc010cgu.3	chr16	-	75262927	75285526	9564	ENST00000162330	BCAR1
uc002fdv.3	chr16	-	75262927	75285526	9564	ENST00000162330	BCAR1
uc010vnb.2	chr16	-	75262927	75299905	9564	ENST00000418647	BCAR1
uc002fdw.3	chr16	-	75262927	75299905	9564	ENST00000538440	BCAR1
uc010vnc.2	chr16	-	75262927	75299905	9564	ENST00000535626	BCAR1
uc010vnd.2	chr16	-	75262927	75300707	9564	ENST00000162330	BCAR1
uc002fdx.3	chr16	-	75262927	75301951	9564	ENST00000393422	BCAR1
uc002fen.3	chr16	+	75600248	75611779	11345	ENST00000037243	GABARAPL2
uc010cgy.3	chr16	+	75600248	75611779	11345	ENST00000037243	GABARAPL2
uc010cgz.3	chr16	-	75667868	75674247	3735	ENST00000566560	KARS
uc002fer.3	chr16	-	75661621	75681585	3735	ENST00000319410	KARS
uc002feq.3	chr16	-	75661621	75681585	3735	ENST00000302445	KARS
uc010cha.1	chr16	-	75675461	75682541	3735	ENST00000566560	KARS
uc002fet.2	chr16	+	75681634	75691341	54386	ENST00000300086	TERF2IP
uc002few.2	chr16	+	76343734	76529095	85445	ENST00000471618	CNTNAP4
uc002feu.1	chr16	+	76311175	76593135	85445	ENST00000469589	CNTNAP4
uc002fev.1	chr16	+	76311175	76593135	85445	ENST00000469589	CNTNAP4
uc010chb.1	chr16	+	76343734	76593135	85445	ENST00000469589	CNTNAP4
uc002fex.1	chr16	+	76350076	76593135	85445	ENST00000469589	CNTNAP4
uc002ffi.2	chr16	+	78133326	78134096	51741	ENST00000569818	WWOX
uc002ffj.2	chr16	+	78133326	78312593	51741	ENST00000566780	WWOX
uc002ffk.3	chr16	+	78133326	79246564	51741	ENST00000566780	WWOX
uc010vnk.2	chr16	+	78133326	79246564	51741	ENST00000566780	WWOX
uc002ffl.3	chr16	+	78133326	79246564	51741	ENST00000566780	WWOX
uc010che.3	chr16	+	78133326	79246564	51741	ENST00000566780	WWOX
uc002ffm.3	chr16	-	79627744	79634622	4094	ENST00000326043	MAF
uc002ffn.3	chr16	-	79627744	79634622	4094	ENST00000393350	MAF
uc002ffz.1	chr16	+	81069457	81080951	23300	ENST00000299575	ATMIN
uc002fga.2	chr16	+	81070786	81080951	23300	ENST00000564241	ATMIN
uc010vnn.1	chr16	+	81070786	81080951	23300	ENST00000564241	ATMIN
uc002fgb.1	chr16	+	81074129	81080951	23300	ENST00000566488	ATMIN
uc010chg.1	chr16	+	81819350	81955215	5336	ENST00000567980	PLCG2
uc002fgt.3	chr16	+	81812898	81991899	5336	ENST00000359376	PLCG2
uc002fgy.2	chr16	+	83841507	83846607	3281	ENST00000433866	HSBP1
uc002fha.4	chr16	+	83982671	83999937	29948	ENST00000343939	OSGIN1
uc002fhb.4	chr16	+	83982671	83999937	29948	ENST00000343939	OSGIN1
uc002fhc.3	chr16	+	83986826	83999937	29948	ENST00000393306	OSGIN1
uc002fhh.3	chr16	-	84087368	84109038	8720	ENST00000570064	MBTPS1
uc002fhi.3	chr16	-	84087368	84150517	8720	ENST00000343411	MBTPS1
uc010voe.2	chr16	+	84733554	84813527	9100	ENST00000540269	USP10
uc002fii.3	chr16	+	84733554	84813527	9100	ENST00000540269	USP10
uc010vof.2	chr16	+	84733554	84813527	9100	ENST00000540269	USP10
uc002fij.3	chr16	+	84733554	84813527	9100	ENST00000540269	USP10
uc002fji.3	chr16	+	85936317	85943486	3394	ENST00000563180	IRF8
uc002fjh.3	chr16	+	85932773	85956211	3394	ENST00000268638	IRF8
uc002fjv.3	chr16	-	87362941	87394561	79791	ENST00000311635	FBXO31
uc002fjw.3	chr16	-	87362941	87417394	79791	ENST00000311635	FBXO31
uc010vot.2	chr16	-	87362941	87425708	79791	ENST00000311635	FBXO31
uc031qxe.1	chr16	+	87425800	87436833	81631	ENST00000268607	MAP1LC3B
uc002fjx.3	chr16	+	87425800	87438380	81631	ENST00000268607	MAP1LC3B
uc010chs.3	chr16	+	87425800	87438380	81631	ENST00000268607	MAP1LC3B
uc002fko.1	chr16	+	87984237	88066851	54971	ENST00000538234	BANP
uc002fkp.3	chr16	+	87985037	88110924	54971	ENST00000393208	BANP
uc010vow.2	chr16	+	87985037	88110924	54971	ENST00000286122	BANP
uc010vov.2	chr16	+	87985037	88110924	54971	ENST00000355163	BANP
uc002fkq.3	chr16	+	87985037	88110924	54971	ENST00000393208	BANP
uc002fks.4	chr16	+	87985037	88110924	54971	ENST00000393208	BANP
uc021tml.1	chr16	+	87993476	88110924	54971	ENST00000538234	BANP
uc002fkr.3	chr16	+	88003623	88110924	54971	ENST00000393207	BANP
uc010vpa.1	chr16	+	88643517	88653100	124245	ENST00000452588	ZC3H18
uc021tmm.1	chr16	+	88636788	88677792	124245	ENST00000452588	ZC3H18
uc010voy.1	chr16	+	88636788	88677944	124245	ENST00000301011	ZC3H18
uc002fky.3	chr16	+	88636788	88698372	124245	ENST00000301011	ZC3H18
uc010voz.2	chr16	+	88636788	88698372	124245	ENST00000301011	ZC3H18
uc010chw.3	chr16	+	88677675	88698372	124245	ENST00000301011	ZC3H18
uc002fkz.3	chr16	+	88693469	88698372	124245	ENST00000566496	ZC3H18
uc002flb.4	chr16	-	88709696	88717492	1535	ENST00000261623	CYBA
uc002fld.2	chr16	-	88711494	88717492	1535	ENST00000569359	CYBA
uc010chx.2	chr16	-	88712711	88717492	1535	ENST00000566534	CYBA
uc002flu.3	chr16	+	88870185	88875666	81620	ENST00000301019	CDT1
uc002fmk.2	chr16	-	88941262	88947565	863	ENST00000327483	CBFA2T3
uc002fml.2	chr16	-	88941262	89007608	863	ENST00000327483	CBFA2T3
uc010cif.1	chr16	-	88947519	89008217	863	ENST00000569464	CBFA2T3
uc002fmm.2	chr16	-	88941262	89043504	863	ENST00000268679	CBFA2T3
uc002fmn.2	chr16	-	88951453	89043504	863	ENST00000268679	CBFA2T3
uc010cij.1	chr16	+	89238162	89252600	1013	ENST00000524089	CDH15
uc002fmt.3	chr16	+	89238162	89261900	1013	ENST00000289746	CDH15
uc002fnt.4	chr16	-	89710838	89713288	5119	ENST00000547687	CHMP1A
uc002fnu.4	chr16	-	89710838	89724193	5119	ENST00000397901	CHMP1A
uc031qxm.1	chr16	-	89710838	89724193	5119	ENST00000397901	CHMP1A
uc002fnv.4	chr16	-	89710838	89724193	5119	ENST00000397901	CHMP1A
uc002foa.2	chr16	+	89753075	89758625	8558	ENST00000353379	CDK10
uc010cip.2	chr16	+	89753075	89760640	8558	ENST00000472018	CDK10
uc010vpl.1	chr16	+	89753075	89760640	8558	ENST00000472018	CDK10
uc002fob.2	chr16	+	89753075	89761221	8558	ENST00000564192	CDK10
uc002fod.3	chr16	+	89753075	89762772	8558	ENST00000353379	CDK10
uc002foe.3	chr16	+	89753075	89762772	8558	ENST00000353379	CDK10
uc002fof.3	chr16	+	89753075	89762772	8558	ENST00000353379	CDK10
uc010cio.3	chr16	+	89753075	89762772	8558	ENST00000353379	CDK10
uc002fog.4	chr16	+	89753075	89762772	8558	ENST00000353379	CDK10
uc002foh.4	chr16	+	89753075	89762772	8558	ENST00000353379	CDK10
uc002foi.3	chr16	+	89761255	89762772	8558	ENST00000353379	CDK10
uc010vpo.2	chr16	-	89806148	89831474	2175	ENST00000305699	FANCA
uc002fou.1	chr16	-	89803958	89883065	2175	ENST00000389301	FANCA
uc010vpn.1	chr16	-	89803958	89883065	2175	ENST00000389301	FANCA
uc002fow.1	chr16	-	89864766	89883065	2175	ENST00000566889	FANCA
uc002fox.1	chr16	-	89864766	89883065	2175	ENST00000566889	FANCA
uc010ciu.1	chr16	-	89864766	89883065	2175	ENST00000566889	FANCA
uc010cja.3	chr16	+	89989686	90000546	10381	ENST00000557262	TUBB3
uc031qxr.1	chr16	-	90001645	90002211	n/a	n/a	TUBB3
uc002fpf.2	chr16	+	89985258	90002505	10381	ENST00000556922	TUBB3
uc010ciz.1	chr16	+	89988416	90002505	10381	ENST00000554444	TUBB3
uc002fph.2	chr16	+	89989686	90002505	10381	ENST00000315491	TUBB3
uc002fpj.1	chr16	+	89996842	90002505	10381	ENST00000304984	TUBB3
uc002fpk.1	chr16	+	90000319	90002505	10381	ENST00000315491	TUBB3
uc002frs.1	chr17	-	647660	655501	50628	ENST00000319004	GEMIN4
uc010vqa.1	chr17	-	649870	655501	50628	ENST00000319004	GEMIN4
uc002fsk.3	chr17	-	1247833	1303556	7531	ENST00000264335	YWHAE
uc002fsj.3	chr17	-	1247833	1303556	7531	ENST00000264335	YWHAE
uc010vqh.2	chr17	-	1247833	1303556	7531	ENST00000264335	YWHAE
uc010vqi.2	chr17	-	1247833	1303556	7531	ENST00000264335	YWHAE
uc002fsl.3	chr17	-	1324646	1359561	1398	ENST00000300574	CRK
uc002fsm.3	chr17	-	1324646	1359561	1398	ENST00000300574	CRK
uc002fsn.3	chr17	-	1367479	1389051	4641	ENST00000438665	MYO1C
uc002fso.3	chr17	-	1367479	1394972	4641	ENST00000361007	MYO1C
uc002fsp.3	chr17	-	1367479	1396001	4641	ENST00000359786	MYO1C
uc010vqj.1	chr17	-	1371133	1389470	4641	ENST00000575158	MYO1C
uc010vqk.1	chr17	-	1373728	1388649	4641	ENST00000545534	MYO1C
uc021tnf.1	chr17	-	1421282	1466110	5306	ENST00000313486	PITPNA
uc010cjt.3	chr17	-	1421282	1466110	5306	ENST00000313486	PITPNA
uc021tng.1	chr17	-	1424872	1466110	5306	ENST00000313486	PITPNA
uc010vqn.1	chr17	-	1451589	1463095	5306	ENST00000575895	PITPNA
uc002ftf.3	chr17	-	1614797	1619566	84981	ENST00000334146	MIR22HG
uc002ftg.3	chr17	-	1614797	1619566	84981	ENST00000574306	MIR22HG
uc021tni.1	chr17	-	1614797	1619566	84981	ENST00000574306	MIR22HG
uc021tnj.1	chr17	-	1614797	1619566	84981	ENST00000574306	MIR22HG
uc002ftk.1	chr17	+	1646129	1658559	5345	ENST00000324015	SERPINF2
uc010vqr.1	chr17	+	1646129	1658559	5345	ENST00000324015	SERPINF2
uc021tnm.1	chr17	+	1646319	1658559	5345	ENST00000382061	SERPINF2
uc002ftl.3	chr17	+	1665258	1680859	5176	ENST00000254722	SERPINF1
uc002fto.2	chr17	+	1733272	1802848	6117	ENST00000254719	RPA1
uc002fty.4	chr17	+	1957447	1962981	3090	ENST00000399849	HIC1
uc002ftz.4	chr17	+	1958262	1962981	3090	ENST00000399849	HIC1
uc010cjy.3	chr17	+	1959603	1962981	3090	ENST00000322941	HIC1
uc021tnn.1	chr17	+	1959984	1962129	n/a	ENST00000576444	HIC1
uc031qxw.1	chr17	-	1963132	1992055	23293	ENST00000573166	SMG6
uc010vqv.1	chr17	-	1963132	2140141	23293	ENST00000544865	SMG6
uc031qxx.1	chr17	-	1963132	2169493	23293	ENST00000354901	SMG6
uc002fub.1	chr17	-	1963132	2207069	23293	ENST00000263073	SMG6
uc031qxy.1	chr17	-	2202199	2206813	23293	ENST00000544865	SMG6
uc002fur.3	chr17	-	2287353	2304258	4335	ENST00000174618	MNT
uc010ckb.2	chr17	+	2496922	2587794	5048	ENST00000397195	PAFAH1B1
uc002fuw.4	chr17	+	2496922	2588909	5048	ENST00000397195	PAFAH1B1
uc010vqz.2	chr17	+	2573456	2588909	5048	ENST00000397195	PAFAH1B1
uc010ckd.3	chr17	+	2699731	2941035	23108	ENST00000254695	RAP1GAP2
uc010cke.3	chr17	+	2699731	2941035	23108	ENST00000366401	RAP1GAP2
uc002fvs.2	chr17	-	3413795	3439007	162514	ENST00000381913	TRPV3
uc010vrm.2	chr17	-	3413795	3450071	162514	ENST00000381913	TRPV3
uc010vrl.2	chr17	-	3413795	3450071	162514	ENST00000381913	TRPV3
uc010vrh.2	chr17	-	3413795	3450071	162514	ENST00000381913	TRPV3
uc010vri.2	chr17	-	3413795	3450071	162514	ENST00000381913	TRPV3
uc010vrk.2	chr17	-	3413795	3461289	162514	ENST00000381913	TRPV3
uc002fvr.3	chr17	-	3413795	3461289	162514	ENST00000381913	TRPV3
uc002fvt.2	chr17	-	3413795	3461289	162514	ENST00000381913	TRPV3
uc010vrj.2	chr17	-	3413795	3461289	162514	ENST00000381913	TRPV3
uc002fvu.3	chr17	-	3417380	3461289	162514	ENST00000572519	TRPV3
uc010vrn.1	chr17	-	3421869	3433551	162514	ENST00000571139	TRPV3
uc010vro.2	chr17	-	3468739	3495677	7442	ENST00000399759	TRPV1
uc010vrp.2	chr17	-	3468739	3495677	7442	ENST00000399759	TRPV1
uc010vrq.2	chr17	-	3468739	3495677	7442	ENST00000174621	TRPV1
uc010vrr.2	chr17	-	3468739	3496171	7442	ENST00000399756	TRPV1
uc010vrs.2	chr17	-	3468739	3499125	7442	ENST00000399759	TRPV1
uc010vrt.2	chr17	-	3468739	3500336	7442	ENST00000571088	TRPV1
uc010vru.2	chr17	-	3468739	3512705	7442	ENST00000572705	TRPV1
uc002fwc.3	chr17	-	3566186	3571973	30851	ENST00000225525	TAX1BP3
uc021tnt.1	chr17	-	3566186	3571973	30851	ENST00000225525	TAX1BP3
uc002fwe.1	chr17	-	3566340	3571973	30851	ENST00000225525	TAX1BP3
uc002fwn.4	chr17	-	3617918	3627131	3682	ENST00000572179	ITGAE
uc002fwo.4	chr17	-	3617918	3704537	3682	ENST00000263087	ITGAE
uc002fwp.3	chr17	+	3627196	3629992	83903	ENST00000325418	GSG2
uc002fwt.3	chr17	-	3763616	3794037	84254	ENST00000381769	CAMKK1
uc002fwu.3	chr17	-	3763616	3796337	84254	ENST00000348335	CAMKK1
uc002fwv.3	chr17	-	3768450	3796337	84254	ENST00000158166	CAMKK1
uc002fya.4	chr17	-	4442190	4445718	10514	ENST00000574934	MYBBP1A
uc010vsa.2	chr17	-	4442190	4447990	10514	ENST00000254718	MYBBP1A
uc002fxz.4	chr17	-	4442190	4458681	10514	ENST00000381556	MYBBP1A
uc002fyb.4	chr17	-	4442190	4458681	10514	ENST00000254718	MYBBP1A
uc010vsf.2	chr17	-	4574678	4607632	27043	ENST00000301396	PELP1
uc002fyi.4	chr17	-	4574678	4607632	27043	ENST00000301396	PELP1
uc031qyc.1	chr17	+	4613788	4623935	409	ENST00000269260	ARRB2
uc002fyl.3	chr17	+	4613788	4624795	409	ENST00000269260	ARRB2
uc010vsg.2	chr17	+	4613788	4624795	409	ENST00000269260	ARRB2
uc002fyj.3	chr17	+	4613788	4624795	409	ENST00000269260	ARRB2
uc031qyd.1	chr17	+	4613788	4624795	409	ENST00000269260	ARRB2
uc002fym.3	chr17	+	4613788	4624795	409	ENST00000269260	ARRB2
uc002fyn.3	chr17	+	4613788	4624795	409	ENST00000269260	ARRB2
uc002fyk.3	chr17	+	4613788	4624795	409	ENST00000269260	ARRB2
uc002fyr.4	chr17	-	4636827	4643223	58191	ENST00000293778	CXCL16
uc002fys.4	chr17	-	4637803	4643223	58191	ENST00000574412	CXCL16
uc010vsj.2	chr17	+	4710395	4721680	5338	ENST00000575246	PLD2
uc002fzd.3	chr17	+	4710395	4726727	5338	ENST00000263088	PLD2
uc002fzc.3	chr17	+	4710395	4726727	5338	ENST00000263088	PLD2
uc010vsk.2	chr17	+	4736634	4801356	50488	ENST00000347992	MINK1
uc010vsl.2	chr17	+	4736634	4801356	50488	ENST00000355280	MINK1
uc010vsm.2	chr17	+	4736634	4801356	50488	ENST00000355280	MINK1
uc010vsn.2	chr17	+	4736634	4801356	50488	ENST00000355280	MINK1
uc031qyf.1	chr17	+	4736634	4801356	50488	ENST00000572330	MINK1
uc010vso.2	chr17	+	4736634	4801356	50488	ENST00000574453	MINK1
uc010vsp.2	chr17	+	4788206	4801356	50488	ENST00000571207	MINK1
uc021tnz.1	chr17	+	4835591	4838325	2811	ENST00000329125	GP1BA
uc021toa.1	chr17	-	4835898	4837135	n/a	n/a	GP1BA
uc021tob.1	chr17	+	4835899	4837858	n/a	n/a	GP1BA
uc021toc.1	chr17	-	4837174	4837856	n/a	n/a	GP1BA
uc002gaa.4	chr17	-	4848944	4852381	5216	ENST00000225655	PFN1
uc002gaj.3	chr17	-	4891424	4900905	388324	ENST00000396829	INCA1
uc002gal.3	chr17	-	4891424	4900905	388324	ENST00000355025	INCA1
uc002gak.3	chr17	-	4891424	4900905	388324	ENST00000396829	INCA1
uc002gam.3	chr17	-	4891424	4900905	388324	ENST00000575780	INCA1
uc002gan.2	chr17	+	4901242	4931694	10749	ENST00000320785	KIF1C
uc002gau.1	chr17	+	5019732	5078324	9098	ENST00000574788	USP6
uc002gav.1	chr17	+	5031686	5078324	9098	ENST00000250066	USP6
uc010ckz.1	chr17	+	5031686	5078324	9098	ENST00000304328	USP6
uc002gaw.3	chr17	+	5032109	5038285	9098	ENST00000357482	USP6
uc002gbj.3	chr17	+	5185557	5239985	9135	ENST00000408982	RABEP1
uc002gbk.2	chr17	+	5185557	5241607	9135	ENST00000408982	RABEP1
uc010clc.1	chr17	+	5185557	5280600	9135	ENST00000408982	RABEP1
uc010cld.1	chr17	+	5185557	5281988	9135	ENST00000575475	RABEP1
uc010vsw.1	chr17	+	5185557	5286863	9135	ENST00000262477	RABEP1
uc002gbm.4	chr17	+	5185557	5289132	9135	ENST00000262477	RABEP1
uc002gbl.4	chr17	+	5185557	5289132	9135	ENST00000408982	RABEP1
uc002gbn.3	chr17	-	5264265	5289528	n/a	ENST00000573169	Nup88
uc002gbo.2	chr17	-	5289345	5323059	4927	ENST00000573584	NUP88
uc010vsx.2	chr17	-	5289345	5323059	4927	ENST00000573584	NUP88
uc010cle.2	chr17	-	5290924	5323059	4927	ENST00000573584	NUP88
uc010vsy.2	chr17	-	5291836	5323059	4927	ENST00000574867	NUP88
uc002gby.1	chr17	-	5336098	5342471	708	ENST00000225698	C1QBP
uc002gbz.3	chr17	-	5344231	5364683	56919	ENST00000225296	DHX33
uc002gca.3	chr17	-	5344231	5372380	56919	ENST00000225296	DHX33
uc002gcb.3	chr17	-	5344231	5372380	56919	ENST00000225296	DHX33
uc010clf.3	chr17	-	5344231	5372380	56919	ENST00000225296	DHX33
uc002gcg.1	chr17	-	5404718	5487832	22861	ENST00000262467	NLRP1
uc002gci.3	chr17	-	5417437	5487832	22861	ENST00000345221	NLRP1
uc002gch.4	chr17	-	5417437	5487832	22861	ENST00000345221	NLRP1
uc002gck.3	chr17	-	5417437	5487832	22861	ENST00000345221	NLRP1
uc002gcj.3	chr17	-	5417437	5487832	22861	ENST00000345221	NLRP1
uc002gcl.3	chr17	-	5417437	5487832	22861	ENST00000345221	NLRP1
uc010clh.3	chr17	-	5433215	5487832	22861	ENST00000571307	NLRP1
uc002gcu.2	chr17	+	6347734	6354385	54478	ENST00000572447	FAM64A
uc002gcw.2	chr17	+	6347734	6354385	54478	ENST00000572447	FAM64A
uc010clr.1	chr17	+	6658793	6665356	54739	ENST00000575369	XAF1
uc002gdm.1	chr17	+	6659155	6675247	54739	ENST00000575369	XAF1
uc002gdn.3	chr17	+	6659155	6678964	54739	ENST00000361842	XAF1
uc002gdo.3	chr17	+	6659155	6678964	54739	ENST00000441631	XAF1
uc002gdp.4	chr17	+	6659155	6678964	54739	ENST00000361842	XAF1
uc002gdq.4	chr17	+	6659155	6678964	54739	ENST00000441631	XAF1
uc002gdr.4	chr17	+	6659155	6678964	54739	ENST00000441631	XAF1
uc002gen.1	chr17	-	7004640	7017629	433	ENST00000355035	ASGR2
uc002gep.3	chr17	-	7004640	7018130	433	ENST00000380952	ASGR2
uc002geo.2	chr17	-	7004640	7018130	433	ENST00000380952	ASGR2
uc002geq.3	chr17	-	7004640	7018130	433	ENST00000254850	ASGR2
uc002ger.3	chr17	-	7004640	7018130	433	ENST00000380952	ASGR2
uc010clw.2	chr17	-	7011087	7018144	433	ENST00000576487	ASGR2
uc010vtl.1	chr17	-	7011087	7018292	433	ENST00000450034	ASGR2
uc010vtm.2	chr17	-	7093209	7107386	1742	ENST00000399506	DLG4
