hg19.knownGene.name	hg19.knownGene.chrom	hg19.knownGene.strand	hg19.knownGene.txStart	hg19.knownGene.txEnd	hg19.knownToLocusLink.value	hg19.knownToEnsembl.value	hg19.kgXref.geneSymbol
uc002zna.4	chr22	+	18189423	18213621	23786	ENST00000355028	BCL2L13
uc002znc.2	chr22	-	18216905	18256808	637	ENST00000317361	BID
uc021wko.1	chr22	-	18216905	18256808	637	ENST00000317361	BID
uc002znd.2	chr22	-	18216905	18257261	637	ENST00000399774	BID
uc002zne.2	chr22	-	18216905	18257261	637	ENST00000399767	BID
uc021wkp.1	chr22	-	18216905	18257261	637	ENST00000399774	BID
uc002znf.2	chr22	-	18216905	18257261	637	ENST00000399767	BID
uc010gra.2	chr22	-	18216905	18257261	637	ENST00000399774	BID
uc010grc.1	chr22	-	18216905	18257431	637	ENST00000317361	BID
uc010grb.1	chr22	-	18216905	18257431	637	ENST00000317361	BID
uc010grd.2	chr22	-	18270415	18274433	57553	ENST00000441493	MICAL3
uc010gre.2	chr22	-	18270415	18298428	57553	ENST00000441493	MICAL3
uc011agl.2	chr22	-	18270415	18389652	57553	ENST00000441493	MICAL3
uc002zng.4	chr22	-	18270415	18507325	57553	ENST00000441493	MICAL3
uc002znh.2	chr22	-	18317100	18507325	57553	ENST00000444520	MICAL3
uc002znj.1	chr22	-	18323024	18385513	57553	ENST00000414725	MICAL3
uc002znk.1	chr22	-	18323024	18389652	57553	ENST00000414725	MICAL3
uc002znl.1	chr22	-	18323024	18484267	57553	ENST00000495076	MICAL3
uc002znm.3	chr22	-	18342920	18376670	57553	ENST00000429452	MICAL3
uc010grf.3	chr22	-	18342920	18507325	57553	ENST00000429452	MICAL3
uc011agm.1	chr22	-	18381850	18507325	57553	ENST00000207726	MICAL3
uc002znp.4	chr22	+	18560685	18573797	55670	ENST00000329627	PEX26
uc002znt.3	chr22	+	18560685	18573797	55670	ENST00000329627	PEX26
uc002znq.4	chr22	+	18560759	18573797	55670	ENST00000329627	PEX26
uc002znv.2	chr22	+	18593452	18614498	51807	ENST00000330423	TUBA8
uc021wkt.1	chr22	+	18593452	18614498	51807	ENST00000330423	TUBA8
uc002znw.1	chr22	+	18603873	18614498	51807	ENST00000330423	TUBA8
uc002zny.3	chr22	+	18632757	18660162	11274	ENST00000215794	USP18
uc010gri.1	chr22	-	18761201	18769844	2679	ENST00000412448	GGT3P
uc011ago.1	chr22	-	18761201	18779362	2679	ENST00000412448	GGT3P
uc011agp.1	chr22	-	18761201	18779474	2679	ENST00000412448	GGT3P
uc002zob.1	chr22	-	18761201	18792992	2679	ENST00000412448	GGT3P
uc002zoj.5	chr22	-	18900286	18923806	5625	ENST00000420436	PRODH
uc002zok.4	chr22	-	18900286	18924066	5625	ENST00000357068	PRODH
uc002zol.4	chr22	-	18900286	18924066	5625	ENST00000357068	PRODH
uc002zoq.1	chr22	-	19023794	19109967	9993	ENST00000263196	DGCR2
uc021wkx.1	chr22	-	19023794	19109967	9993	ENST00000263196	DGCR2
uc021wky.1	chr22	-	19023794	19109967	9993	ENST00000537045	DGCR2
uc021wkz.1	chr22	-	19023794	19109967	9993	ENST00000537045	DGCR2
uc011agr.1	chr22	-	19023794	19109967	9993	ENST00000537045	DGCR2
uc002zor.1	chr22	-	19023794	19109967	9993	ENST00000389262	DGCR2
uc002zou.3	chr22	-	19117791	19132190	8220	ENST00000252137	DGCR14
uc002zow.2	chr22	+	19118320	19120136	23617	ENST00000399635	TSSK2
uc002zoy.4	chr22	-	19163087	19166018	6576	ENST00000451283	SLC25A1
uc021wlb.2	chr22	-	19163087	19166018	6576	ENST00000451283	SLC25A1
uc002zoz.4	chr22	-	19163087	19166338	6576	ENST00000215882	SLC25A1
uc031rwk.1	chr22	-	19163087	19166338	6576	ENST00000215882	SLC25A1
uc011agt.2	chr22	-	19166986	19195186	8218	ENST00000263200	CLTCL1
uc011agu.2	chr22	-	19166986	19195186	8218	ENST00000442042	CLTCL1
uc021wlc.1	chr22	-	19166986	19279239	8218	ENST00000263200	CLTCL1
uc021wld.1	chr22	-	19166986	19279239	8218	ENST00000263200	CLTCL1
uc021wle.1	chr22	-	19167711	19279239	8218	ENST00000263200	CLTCL1
uc021wlf.1	chr22	-	19167711	19279239	8218	ENST00000263200	CLTCL1
uc011agw.1	chr22	-	19168243	19279239	8218	ENST00000263200	CLTCL1
uc010grm.1	chr22	-	19183776	19196837	8218	ENST00000505027	CLTCL1
uc002zpd.1	chr22	-	19183776	19203344	8218	ENST00000413132	CLTCL1
uc002zpe.2	chr22	-	19183776	19203344	8218	ENST00000413132	CLTCL1
uc002zpf.1	chr22	-	19318223	19419219	7290	ENST00000263208	HIRA
uc011agx.1	chr22	-	19318223	19419219	7290	ENST00000263208	HIRA
uc010grn.1	chr22	-	19318223	19419219	7290	ENST00000340170	HIRA
uc010gro.2	chr22	-	19318223	19435755	7290	ENST00000263208	HIRA
uc010grp.3	chr22	-	19338880	19435755	7290	ENST00000509549	HIRA
uc002zpg.3	chr22	+	19420035	19423596	64976	ENST00000333130	MRPL40
uc002zpi.3	chr22	-	19428409	19435755	128977	ENST00000542103	C22orf39
uc002zpk.2	chr22	-	19430672	19435755	128977	ENST00000399562	C22orf39
uc002zpm.2	chr22	-	19437463	19466738	7353	ENST00000263202	UFD1L
uc002zpo.2	chr22	-	19437463	19466738	7353	ENST00000263202	UFD1L
uc011agy.1	chr22	-	19438143	19466738	7353	ENST00000459854	UFD1L
uc002zpp.2	chr22	-	19438143	19466738	7353	ENST00000459854	UFD1L
uc010grq.2	chr22	-	19452134	19466738	7353	ENST00000263202	UFD1L
uc002zpu.2	chr22	-	19510546	19512860	7122	ENST00000413119	CLDN5
uc010grr.2	chr22	-	19510546	19512860	7122	ENST00000403084	CLDN5
uc002zqa.1	chr22	+	19744225	19754855	6899	ENST00000332710	TBX1
uc002zqb.3	chr22	+	19744225	19767068	6899	ENST00000329705	TBX1
uc002zqc.3	chr22	+	19744225	19771112	6899	ENST00000359500	TBX1
uc002zqf.1	chr22	-	19775933	19842462	54584	ENST00000329517	GNB1L
uc002zqj.1	chr22	-	19863039	19920076	10587	ENST00000400518	TXNRD2
uc021wlj.1	chr22	-	19863039	19929359	10587	ENST00000400521	TXNRD2
uc002zqo.1	chr22	-	19863039	19929359	10587	ENST00000474308	TXNRD2
uc002zqq.1	chr22	-	19863046	19868870	10587	ENST00000495655	TXNRD2
uc002zqr.1	chr22	-	19863046	19929359	10587	ENST00000535882	TXNRD2
uc002zqs.2	chr22	-	19881780	19921049	10587	ENST00000491939	TXNRD2
uc010grv.1	chr22	-	19881780	19929359	10587	ENST00000334363	TXNRD2
uc002zqu.3	chr22	+	19929262	19957498	1312	ENST00000361682	COMT
uc011ahd.2	chr22	+	19938459	19957498	1312	ENST00000361682	COMT
uc002zqx.3	chr22	+	19939044	19957498	1312	ENST00000361682	COMT
uc021wlk.1	chr22	+	19948721	19950226	1312	ENST00000403710	COMT
uc021wll.1	chr22	+	19948721	19950338	1312	ENST00000407537	COMT
uc021wlm.1	chr22	+	19948721	19951919	1312	ENST00000403184	COMT
uc002zqy.3	chr22	-	19957401	19966734	421	ENST00000495096	ARVCF
uc002zqz.3	chr22	-	19957401	20004309	421	ENST00000263207	ARVCF
uc002zri.3	chr22	+	20067754	20099400	54487	ENST00000351989	DGCR8
uc010grz.3	chr22	+	20067754	20099400	54487	ENST00000383024	DGCR8
uc002zrj.3	chr22	+	20074684	20099400	54487	ENST00000498171	DGCR8
uc002zrk.2	chr22	-	20099388	20104818	27037	ENST00000252136	TRMT2A
uc031rwl.1	chr22	-	20099388	20104818	27037	ENST00000252136	TRMT2A
uc002zrl.2	chr22	-	20099388	20104818	27037	ENST00000252136	TRMT2A
uc011ahk.3	chr22	-	20102655	20104818	27037	ENST00000252136	TRMT2A
uc011ahl.1	chr22	+	20105023	20113711	5902	ENST00000402752	RANBP1
uc002zro.1	chr22	+	20105023	20114704	5902	ENST00000402752	RANBP1
uc002zrp.3	chr22	+	20105023	20114706	5902	ENST00000402752	RANBP1
uc021wlq.1	chr22	+	20109786	20113891	5902	ENST00000423859	RANBP1
uc002zru.3	chr22	-	20228937	20231207	65078	ENST00000425986	RTN4R
uc002zrv.3	chr22	-	20228937	20255816	65078	ENST00000043402	RTN4R
uc002zrx.3	chr22	-	20301760	20307628	85359	ENST00000248879	DGCR6L
uc010gsb.3	chr22	-	20301760	20307628	85359	ENST00000248879	DGCR6L
uc010gsc.3	chr22	-	20302045	20307628	85359	ENST00000248879	DGCR6L
uc010gsf.1	chr22	-	20383730	20398694	728233	ENST00000437178	PI4KAP1
uc010gsg.2	chr22	-	20383730	20400817	728233	ENST00000437178	PI4KAP1
uc011ahn.1	chr22	-	20386525	20402440	728233	ENST00000437178	PI4KAP1
uc010gsj.2	chr22	-	20387885	20400957	728233	ENST00000416922	PI4KAP1
uc010gsk.2	chr22	-	20387885	20424567	728233	ENST00000416922	PI4KAP1
uc010gsl.3	chr22	-	20387885	20427815	728233	ENST00000438765	PI4KAP1
uc010gsn.4	chr22	+	20748404	20762753	7625	ENST00000437275	ZNF74
uc010gsm.4	chr22	+	20748404	20762753	7625	ENST00000437275	ZNF74
uc002zsg.4	chr22	+	20748404	20762753	7625	ENST00000437275	ZNF74
uc002zsh.4	chr22	+	20748404	20762753	7625	ENST00000437275	ZNF74
uc002zsi.4	chr22	+	20748404	20762753	7625	ENST00000437275	ZNF74
uc002zsj.2	chr22	-	20778873	20792146	91179	ENST00000405555	SCARF2
uc002zsk.2	chr22	-	20778873	20792146	91179	ENST00000405555	SCARF2
uc002zsl.2	chr22	-	20795805	20850170	84861	ENST00000328879	KLHL22
uc011ahr.2	chr22	-	20795805	20850170	84861	ENST00000328879	KLHL22
uc002zsn.1	chr22	+	20861885	20918975	51586	ENST00000433831	MED15
uc002zso.2	chr22	+	20861885	20921104	51586	ENST00000425759	MED15
uc002zsp.3	chr22	+	20861885	20941919	51586	ENST00000263205	MED15
uc002zsq.3	chr22	+	20861885	20941919	51586	ENST00000292733	MED15
uc010gso.3	chr22	+	20861885	20941919	51586	ENST00000292733	MED15
uc002zsr.3	chr22	+	20861904	20941919	51586	ENST00000292733	MED15
uc011ahs.2	chr22	+	20862338	20941919	51586	ENST00000292733	MED15
uc011aht.1	chr22	+	20877929	20918975	51586	ENST00000541476	MED15
uc002zss.3	chr22	+	20908525	20941919	51586	ENST00000492381	MED15
uc011ahu.2	chr22	+	20920753	20941919	51586	ENST00000263205	MED15
uc002zst.3	chr22	+	20927964	20941919	51586	ENST00000489651	MED15
uc002zsu.3	chr22	+	20936187	20941919	51586	ENST00000473244	MED15
uc002zsy.4	chr22	-	21061978	21088955	5297	ENST00000414196	PI4KA
uc002zsz.5	chr22	-	21061978	21213100	5297	ENST00000255882	PI4KA
uc002ztb.1	chr22	+	21128382	21142008	3053	ENST00000215727	SERPIND1
uc002ztc.2	chr22	+	21133513	21142008	3053	ENST00000215727	SERPIND1
uc010gsq.2	chr22	-	21152769	21213100	5297	ENST00000485963	PI4KA
uc011ahw.2	chr22	+	21213291	21245501	9342	ENST00000215730	SNAP29
uc002ztf.2	chr22	+	21271713	21308037	1399	ENST00000354336	CRKL
uc002ztk.2	chr22	+	21319417	21335649	150209	ENST00000399167	AIFM3
uc002ztj.2	chr22	+	21319417	21335649	150209	ENST00000399167	AIFM3
uc002ztl.2	chr22	+	21321446	21335649	150209	ENST00000405089	AIFM3
uc011ahx.1	chr22	+	21321446	21335649	150209	ENST00000405089	AIFM3
uc002ztn.3	chr22	+	21333750	21353326	8216	ENST00000215739	LZTR1
uc002zto.3	chr22	+	21336557	21353326	8216	ENST00000215739	LZTR1
uc011ahy.2	chr22	+	21336557	21353326	8216	ENST00000215739	LZTR1
uc010gsr.1	chr22	+	21341792	21348960	8216	ENST00000389355	LZTR1
uc002ztr.1	chr22	-	21354060	21356404	80764	ENST00000399133	THAP7
uc002zts.1	chr22	-	21354060	21356404	80764	ENST00000215742	THAP7
uc002zud.3	chr22	-	21383006	21386847	6545	ENST00000382932	SLC7A4
uc002zue.3	chr22	-	21383006	21386847	6545	ENST00000382932	SLC7A4
uc011aic.1	chr22	-	21562261	21563772	n/a	ENST00000405188	GGT2
uc021wmd.1	chr22	-	21642517	21644017	n/a	n/a	BCR
uc002zur.4	chr22	+	21771692	21805750	23119	ENST00000407464	HIC2
uc002zus.4	chr22	+	21796748	21805750	23119	ENST00000443632	HIC2
uc002zuv.4	chr22	-	21827286	21844900	375133	ENST00000480319	PI4KAP2
uc002zuw.3	chr22	-	21827286	21871780	375133	ENST00000360806	PI4KAP2
uc011aid.2	chr22	-	21827286	21871780	375133	ENST00000360806	PI4KAP2
uc011aie.1	chr22	-	21830664	21846383	375133	ENST00000462560	PI4KAP2
uc011aif.1	chr22	-	21830664	21846383	375133	ENST00000494740	PI4KAP2
uc002zux.2	chr22	-	21831668	21844900	375133	ENST00000480319	PI4KAP2
uc031rxe.1	chr22	+	21903735	21978323	7332	ENST00000342192	UBE2L3
uc002zuz.2	chr22	+	21921835	21978323	7332	ENST00000342192	UBE2L3
uc002zva.2	chr22	+	21921835	21978323	7332	ENST00000342192	UBE2L3
uc011aig.3	chr22	+	21921835	21978323	7332	ENST00000342192	UBE2L3
uc031rxf.1	chr22	+	21922018	21978323	7332	ENST00000496722	UBE2L3
uc011aih.1	chr22	+	21987085	21990091	164592	ENST00000292779	CCDC116
uc002zve.3	chr22	+	21987085	21991616	164592	ENST00000292779	CCDC116
uc010gtj.1	chr22	+	22020272	22050349	23759	ENST00000492445	PPIL2
uc002zvh.4	chr22	+	22020272	22052202	23759	ENST00000412327	PPIL2
uc002zvi.4	chr22	+	22020272	22052202	23759	ENST00000335025	PPIL2
uc002zvg.4	chr22	+	22020272	22052202	23759	ENST00000417788	PPIL2
uc011aij.2	chr22	+	22020272	22052202	23759	ENST00000335025	PPIL2
uc002zvk.4	chr22	+	22039926	22052202	23759	ENST00000417788	PPIL2
uc002zvn.3	chr22	-	22113946	22221970	5594	ENST00000215832	MAPK1
uc002zvo.3	chr22	-	22123318	22221970	5594	ENST00000398822	MAPK1
uc010gtk.1	chr22	-	22123483	22221970	5594	ENST00000398822	MAPK1
uc011aik.2	chr22	-	22273791	22292934	9647	ENST00000407142	PPM1F
uc002zvp.2	chr22	-	22273791	22307250	9647	ENST00000263212	PPM1F
uc002zvq.3	chr22	-	22279248	22307250	9647	ENST00000397495	PPM1F
uc010gtm.2	chr22	-	22311402	22322088	8940	ENST00000436282	TOP3B
uc002zvs.3	chr22	-	22311402	22337147	8940	ENST00000398793	TOP3B
uc002zvt.4	chr22	-	22311402	22337187	8940	ENST00000357179	TOP3B
uc010gtl.3	chr22	-	22311402	22337187	8940	ENST00000357179	TOP3B
uc002zvx.1	chr22	+	22599199	22599926	7441	ENST00000403807	VPREB1
uc011air.2	chr22	-	22890122	22896603	23532	ENST00000539862	PRAME
uc002zwf.3	chr22	-	22890122	22900022	23532	ENST00000398743	PRAME
uc010gtr.3	chr22	-	22890122	22900022	23532	ENST00000398743	PRAME
uc002zwg.3	chr22	-	22890122	22901550	23532	ENST00000398741	PRAME
uc002zwh.3	chr22	-	22890122	22901550	23532	ENST00000398741	PRAME
uc002zwi.3	chr22	-	22890122	22901696	23532	ENST00000398743	PRAME
uc002zwj.3	chr22	-	22890122	22901696	23532	ENST00000398743	PRAME
uc002zwk.3	chr22	-	22890122	22901696	23532	ENST00000492657	PRAME
uc002zwm.3	chr22	+	22979652	22981152	n/a	n/a	BCR
uc002zwt.3	chr22	-	23401592	23484241	27156	ENST00000216036	RTDR1
uc002zwu.1	chr22	+	23412668	23467221	2781	ENST00000248996	GNAZ
uc010gtv.1	chr22	-	23475722	23484241	27156	ENST00000216036	RTDR1
uc002zww.3	chr22	+	23522551	23660224	613	ENST00000305877	BCR
uc002zwx.3	chr22	+	23522551	23660224	613	ENST00000305877	BCR
uc011aiy.2	chr22	+	23558935	23660224	613	ENST00000305877	BCR
uc010gtx.1	chr22	+	23595985	23627388	613	ENST00000359540	BCR
uc002zwy.2	chr22	+	23625395	23633317	613	ENST00000487968	BCR
uc002zxd.3	chr22	-	23915312	23922495	3543	ENST00000330377	IGLL1
uc002zxe.3	chr22	-	23915312	23922495	3543	ENST00000330377	IGLL1
uc002zxn.3	chr22	+	24032960	24041363	266747	ENST00000441897	RGL4
uc002zxo.3	chr22	+	24032960	24041363	266747	ENST00000441897	RGL4
uc002zxp.1	chr22	+	24033492	24041354	266747	ENST00000441897	RGL4
uc002zxq.3	chr22	+	24033492	24041363	266747	ENST00000467354	RGL4
uc031rxh.1	chr22	+	24038687	24041357	266747	ENST00000441897	RGL4
uc002zxt.3	chr22	-	24094929	24096630	29802	ENST00000248948	VPREB3
uc002zxx.3	chr22	+	24115035	24126503	4320	ENST00000215743	MMP11
uc002zxy.3	chr22	+	24115035	24126503	4320	ENST00000437086	MMP11
uc002zyg.2	chr22	+	24129149	24143960	6598	ENST00000417137	SMARCB1
uc011ajb.1	chr22	+	24129149	24143960	6598	ENST00000417137	SMARCB1
uc002zya.3	chr22	+	24129149	24176696	6598	ENST00000263121	SMARCB1
uc002zyb.3	chr22	+	24129149	24176705	6598	ENST00000263121	SMARCB1
uc002zyc.3	chr22	+	24129149	24176705	6598	ENST00000344921	SMARCB1
uc002zyd.3	chr22	+	24129149	24176705	6598	ENST00000344921	SMARCB1
uc002zye.2	chr22	+	24133942	24145571	6598	ENST00000417137	SMARCB1
uc002zyf.1	chr22	+	24133942	24145571	6598	ENST00000417137	SMARCB1
uc010gue.1	chr22	+	24133942	24145571	6598	ENST00000417137	SMARCB1
uc002zyk.4	chr22	-	24176689	24181199	91319	ENST00000406855	DERL3
uc002zyh.3	chr22	-	24176689	24181199	91319	ENST00000290730	DERL3
uc002zyi.3	chr22	-	24176689	24181199	91319	ENST00000290730	DERL3
uc002zyj.3	chr22	-	24176689	24181315	91319	ENST00000290730	DERL3
uc002zyr.1	chr22	+	24236564	24237409	4282	ENST00000215754	MIF
uc002zyz.4	chr22	-	24313553	24316680	1652	ENST00000398344	DDT
uc002zza.4	chr22	-	24313553	24322019	1652	ENST00000350608	DDT
uc002zze.4	chr22	-	24376138	24384284	2952	ENST00000248935	GSTT1
uc010gug.3	chr22	-	24376138	24384284	2952	ENST00000248935	GSTT1
uc011ajl.3	chr22	-	24376138	24384284	2952	ENST00000248935	GSTT1
uc010guh.3	chr22	-	24376138	24384284	2952	ENST00000248935	GSTT1
uc010gui.1	chr22	-	24382269	24384284	2952	ENST00000486544	GSTT1
uc010guk.1	chr22	+	24407764	24452823	23523	ENST00000263119	CABIN1
uc002zzi.1	chr22	+	24407764	24574596	23523	ENST00000263119	CABIN1
uc021wnc.1	chr22	+	24407764	24574596	23523	ENST00000263119	CABIN1
uc002zzj.1	chr22	+	24407764	24574596	23523	ENST00000263119	CABIN1
uc002zzk.2	chr22	+	24407819	24452823	23523	ENST00000398319	CABIN1
uc002zzl.2	chr22	+	24407819	24574596	23523	ENST00000398319	CABIN1
uc002zzm.1	chr22	+	24551971	24564518	23523	ENST00000337989	CABIN1
uc010gul.1	chr22	+	24567680	24574596	23523	ENST00000405822	CABIN1
uc002zzn.1	chr22	+	24577443	24585074	56241	ENST00000358321	SUSD2
uc002zzw.3	chr22	+	24666789	24813708	23384	ENST00000314328	SPECC1L
uc002zzv.4	chr22	+	24666789	24813708	23384	ENST00000437398	SPECC1L
uc011ajq.2	chr22	+	24666789	24813708	23384	ENST00000437398	SPECC1L
uc021wne.1	chr22	+	24666789	24838325	23384	ENST00000358654	SPECC1L
uc021wnf.1	chr22	+	24738075	24813708	23384	ENST00000314328	SPECC1L
uc002zzx.3	chr22	+	24813708	24838325	135	ENST00000337539	ADORA2A
uc002zzy.4	chr22	+	24823529	24838325	135	ENST00000337539	ADORA2A
uc021wng.1	chr22	+	24823536	24829704	135	ENST00000337539	ADORA2A
uc011ajs.2	chr22	+	24823536	24838325	135	ENST00000337539	ADORA2A
uc010guo.1	chr22	+	24827818	24829704	135	ENST00000444262	ADORA2A
uc010gup.3	chr22	+	24828086	24838325	135	ENST00000337539	ADORA2A
uc010guq.3	chr22	+	24828086	24838325	135	ENST00000337539	ADORA2A
uc003aab.3	chr22	+	24829091	24838325	135	ENST00000337539	ADORA2A
uc003aae.3	chr22	+	24863205	24922553	51733	ENST00000413389	UPB1
uc003aaf.3	chr22	+	24890076	24922553	51733	ENST00000415388	UPB1
uc021wnh.1	chr22	+	24915768	24922553	51733	ENST00000498140	UPB1
uc003aam.1	chr22	+	24951617	24968509	6634	ENST00000215829	SNRPD3
uc011aju.2	chr22	+	24951617	24978854	6634	ENST00000215829	SNRPD3
uc003aan.1	chr22	+	24979717	25024972	2678	ENST00000248923	GGT1
uc003aas.1	chr22	+	24999113	25024160	2678	ENST00000400382	GGT1
uc003aat.1	chr22	+	24999113	25024972	2678	ENST00000400382	GGT1
uc003aau.2	chr22	+	24999123	25024972	2678	ENST00000400382	GGT1
uc003aav.2	chr22	+	24999123	25024972	2678	ENST00000400382	GGT1
uc003aaw.2	chr22	+	24999123	25024972	2678	ENST00000400380	GGT1
uc003aax.2	chr22	+	25003625	25024972	2678	ENST00000406383	GGT1
uc003aay.1	chr22	+	25023221	25024972	2678	ENST00000403838	GGT1
uc011ajx.2	chr22	-	25115000	25170687	440822	ENST00000332271	PIWIL3
uc011ajy.2	chr22	-	25115000	25170687	440822	ENST00000332271	PIWIL3
uc003abd.2	chr22	-	25115000	25170687	440822	ENST00000332271	PIWIL3
uc010gut.2	chr22	-	25115000	25170687	440822	ENST00000332271	PIWIL3
uc003abo.2	chr22	+	25595816	25603326	1417	ENST00000215855	CRYBB3
uc003abp.1	chr22	+	25615611	25627836	1415	ENST00000398215	CRYBB2
uc010gux.3	chr22	+	25960860	26106104	157	ENST00000324198	ADRBK2
uc003abw.2	chr22	+	25960860	26110537	157	ENST00000324198	ADRBK2
uc003abx.4	chr22	+	25960860	26125258	157	ENST00000324198	ADRBK2
uc003aby.4	chr22	+	25960860	26125258	157	ENST00000324198	ADRBK2
uc003abz.1	chr22	+	26138119	26427007	84700	ENST00000335473	MYO18B
uc003aca.1	chr22	+	26159197	26423732	84700	ENST00000536101	MYO18B
uc010guy.1	chr22	+	26159197	26427007	84700	ENST00000335473	MYO18B
uc010guz.1	chr22	+	26159197	26427007	84700	ENST00000335473	MYO18B
uc011aka.1	chr22	+	26159197	26427007	84700	ENST00000335473	MYO18B
uc011akb.1	chr22	+	26165993	26423732	84700	ENST00000418374	MYO18B
uc010gva.1	chr22	+	26351144	26427007	84700	ENST00000335473	MYO18B
uc010gvb.1	chr22	+	26422410	26427007	84700	ENST00000335473	MYO18B
uc003ach.4	chr22	-	26846848	26868384	89781	ENST00000464362	HPS4
uc003acj.4	chr22	-	26846848	26875647	89781	ENST00000398141	HPS4
uc003aci.4	chr22	-	26846848	26875647	89781	ENST00000398141	HPS4
uc003ack.4	chr22	-	26846848	26879803	89781	ENST00000466781	HPS4
uc003acn.4	chr22	-	26846848	26879829	89781	ENST00000398145	HPS4
uc003acl.4	chr22	-	26846848	26879829	89781	ENST00000398145	HPS4
uc010gvd.2	chr22	-	26859882	26879829	89781	ENST00000466781	HPS4
uc003aco.2	chr22	-	26871335	26875647	89781	ENST00000481910	HPS4
uc003acq.2	chr22	-	26887893	26890585	24144	ENST00000492137	TFIP11
uc003acr.2	chr22	-	26887893	26908343	24144	ENST00000407431	TFIP11
uc003acs.2	chr22	-	26887893	26908437	24144	ENST00000405938	TFIP11
uc003act.2	chr22	-	26887893	26908437	24144	ENST00000407690	TFIP11
uc003acy.1	chr22	-	26995361	27013991	1414	ENST00000215939	CRYBB1
uc003acz.4	chr22	+	27017927	27026636	1413	ENST00000354760	CRYBA4
uc010gvg.4	chr22	-	28144264	28187871	4330	ENST00000302326	MN1
uc003adj.3	chr22	-	28144264	28197486	4330	ENST00000302326	MN1
uc011akg.2	chr22	-	28247656	28254505	23760	ENST00000335272	PITPNB
uc011akh.2	chr22	-	28247656	28315187	23760	ENST00000335272	PITPNB
uc003adk.3	chr22	-	28247656	28315255	23760	ENST00000335272	PITPNB
uc003adl.3	chr22	-	28247656	28315255	23760	ENST00000335272	PITPNB
uc003adp.4	chr22	-	28374001	29075853	23331	ENST00000397906	TTC28
uc010gvj.1	chr22	-	29083730	29130715	11200	ENST00000382565	CHEK2
uc003adr.1	chr22	-	29083730	29130715	11200	ENST00000544772	CHEK2
uc010gvk.1	chr22	-	29083730	29130715	11200	ENST00000382566	CHEK2
uc003ads.1	chr22	-	29083730	29130715	11200	ENST00000544772	CHEK2
uc010gvh.1	chr22	-	29083730	29130715	11200	ENST00000382578	CHEK2
uc010gvi.1	chr22	-	29083730	29130715	11200	ENST00000348295	CHEK2
uc003adt.1	chr22	-	29083730	29137822	11200	ENST00000382580	CHEK2
uc003adx.1	chr22	-	29083730	29137822	11200	ENST00000544772	CHEK2
uc003adu.1	chr22	-	29083730	29137822	11200	ENST00000544772	CHEK2
uc003adv.1	chr22	-	29083730	29137822	11200	ENST00000348295	CHEK2
uc003aea.3	chr22	+	29138042	29153496	150274	ENST00000216027	HSCB
uc003aec.3	chr22	-	29190547	29193033	7494	ENST00000484256	XBP1
uc021wnp.1	chr22	-	29190547	29196560	7494	ENST00000216037	XBP1
uc003aeg.3	chr22	+	29279754	29453476	84133	ENST00000544604	ZNRF3
uc021wnq.1	chr22	+	29313376	29453476	84133	ENST00000332811	ZNRF3
uc003ael.3	chr22	+	29469065	29542808	83999	ENST00000400335	KREMEN1
uc011akm.1	chr22	+	29469065	29564321	83999	ENST00000327813	KREMEN1
uc011akn.2	chr22	+	29490245	29542808	83999	ENST00000400338	KREMEN1
uc003aem.4	chr22	+	29601900	29655586	129080	ENST00000334018	EMID1
uc003aen.4	chr22	+	29601900	29655586	129080	ENST00000334018	EMID1
uc021wnr.1	chr22	+	29629367	29655586	129080	ENST00000404820	EMID1
uc003aes.4	chr22	+	29663997	29686672	2130	ENST00000397938	EWSR1
uc003aev.3	chr22	+	29663997	29696515	2130	ENST00000397938	EWSR1
uc003aet.3	chr22	+	29663997	29696515	2130	ENST00000397938	EWSR1
uc003aex.3	chr22	+	29663997	29696515	2130	ENST00000397938	EWSR1
uc003aew.3	chr22	+	29663997	29696515	2130	ENST00000397938	EWSR1
uc003aey.3	chr22	+	29674018	29696515	2130	ENST00000397938	EWSR1
uc003aez.3	chr22	+	29685501	29696515	2130	ENST00000479135	EWSR1
uc010gvm.1	chr22	+	29702996	29708770	10634	ENST00000407647	GAS2L1
uc003afa.1	chr22	+	29702996	29708774	10634	ENST00000407647	GAS2L1
uc003afb.1	chr22	+	29702996	29708774	10634	ENST00000407647	GAS2L1
uc003afc.1	chr22	+	29702996	29708774	10634	ENST00000407647	GAS2L1
uc003afd.1	chr22	+	29702996	29708774	10634	ENST00000407647	GAS2L1
uc003afe.1	chr22	+	29703047	29708774	10634	ENST00000471961	GAS2L1
uc003afh.3	chr22	-	29723668	29728310	162	ENST00000482818	AP1B1
uc011ako.2	chr22	-	29723668	29746139	162	ENST00000357586	AP1B1
uc003afj.3	chr22	-	29723668	29784572	162	ENST00000357586	AP1B1
uc003afl.3	chr22	-	29723668	29784572	162	ENST00000432560	AP1B1
uc003afi.3	chr22	-	29723668	29784572	162	ENST00000432560	AP1B1
uc003afo.3	chr22	+	29876180	29887277	4744	ENST00000310624	NEFH
uc003afq.3	chr22	-	29904155	29924455	8563	ENST00000490103	THOC5
uc003afr.3	chr22	-	29904155	29949644	8563	ENST00000397872	THOC5
uc003afs.3	chr22	-	29904155	29949644	8563	ENST00000397871	THOC5
uc003aft.3	chr22	-	29904155	29949736	8563	ENST00000397872	THOC5
