hg19.knownGene.name	hg19.knownGene.chrom	hg19.knownGene.strand	hg19.knownGene.txStart	hg19.knownGene.txEnd	hg19.knownToLocusLink.value	hg19.knownToEnsembl.value	hg19.kgXref.geneSymbol
uc010bla.3	chr15	-	78287326	78369994	23102	ENST00000300584	TBC1D2B
uc002bda.3	chr15	-	78294839	78309628	23102	ENST00000472786	TBC1D2B
uc002bdb.2	chr15	-	78396947	78423877	10518	ENST00000258930	CIB2
uc002bdc.2	chr15	-	78396947	78423877	10518	ENST00000258930	CIB2
uc031qta.1	chr15	-	78396947	78423877	10518	ENST00000258930	CIB2
uc010ums.2	chr15	-	78397643	78423877	10518	ENST00000258930	CIB2
uc002bdd.3	chr15	+	78441718	78462884	3419	ENST00000299518	IDH3A
uc010umt.2	chr15	+	78441718	78462884	3419	ENST00000299518	IDH3A
uc010umu.2	chr15	+	78441718	78462884	3419	ENST00000299518	IDH3A
uc002bdf.3	chr15	+	78441718	78462884	3419	ENST00000299518	IDH3A
uc010umv.2	chr15	+	78441718	78462884	3419	ENST00000299518	IDH3A
uc021srf.1	chr15	+	78449249	78462884	3419	ENST00000299518	IDH3A
uc002bdg.3	chr15	+	78452311	78462884	3419	ENST00000558535	IDH3A
uc010umw.2	chr15	-	78463186	78527049	23205	ENST00000258873	ACSBG1
uc002bdh.3	chr15	-	78463186	78527049	23205	ENST00000258873	ACSBG1
uc010umx.2	chr15	-	78463186	78527049	23205	ENST00000258873	ACSBG1
uc010umy.2	chr15	-	78473096	78527049	23205	ENST00000258873	ACSBG1
uc002bdi.3	chr15	+	78556486	78574538	55466	ENST00000394855	DNAJA4
uc002bdj.2	chr15	+	78556988	78574538	55466	ENST00000394852	DNAJA4
uc002bdk.3	chr15	+	78558559	78574538	55466	ENST00000343789	DNAJA4
uc002bdl.3	chr15	+	78562358	78567776	55466	ENST00000485075	DNAJA4
uc002bdm.2	chr15	+	78567338	78574538	55466	ENST00000343789	DNAJA4
uc002bdn.3	chr15	-	78575577	78591940	80349	ENST00000267973	WDR61
uc002bdo.3	chr15	-	78575577	78591940	80349	ENST00000558311	WDR61
uc010umz.1	chr15	-	78584103	78591940	80349	ENST00000560063	WDR61
uc010una.1	chr15	-	78584415	78591940	80349	ENST00000559700	WDR61
uc010blc.1	chr15	-	78587078	78591940	80349	ENST00000561347	WDR61
uc002bdp.2	chr15	+	78632665	78640572	1381	ENST00000299529	CRABP1
uc002bdq.3	chr15	+	78730517	78766164	3658	ENST00000560440	IREB2
uc002bdr.2	chr15	+	78730517	78793798	3658	ENST00000258886	IREB2
uc010unb.1	chr15	+	78730517	78793798	3658	ENST00000258886	IREB2
uc002bdt.3	chr15	+	78799905	78820606	123688	ENST00000566289	AGPHD1
uc010unc.2	chr15	+	78799905	78826012	123688	ENST00000388988	AGPHD1
uc010ble.3	chr15	+	78799905	78829715	123688	ENST00000408962	AGPHD1
uc002bdu.4	chr15	+	78832746	78841563	5685	ENST00000044462	PSMA4
uc010blf.3	chr15	+	78832746	78841563	5685	ENST00000044462	PSMA4
uc002bdv.4	chr15	+	78832746	78841563	5685	ENST00000044462	PSMA4
uc002bdw.4	chr15	+	78832785	78841563	5685	ENST00000559934	PSMA4
uc002bdx.4	chr15	+	78833288	78841563	5685	ENST00000560099	PSMA4
uc002bdy.3	chr15	+	78857861	78887611	1138	ENST00000299565	CHRNA5
uc010blg.2	chr15	-	78885394	78889074	1136	ENST00000559002	CHRNA3
uc002bea.3	chr15	-	78885394	78913637	1136	ENST00000348639	CHRNA3
uc002beb.3	chr15	-	78885394	78913637	1136	ENST00000348639	CHRNA3
uc002bec.3	chr15	-	78887646	78913637	1136	ENST00000326828	CHRNA3
uc002bed.1	chr15	-	78916635	78933587	1143	ENST00000261751	CHRNB4
uc002bee.1	chr15	-	78916635	78933587	1143	ENST00000261751	CHRNB4
uc010blh.1	chr15	-	78921308	78952874	1143	ENST00000559849	CHRNB4
uc002bej.4	chr15	-	79051544	79103773	11173	ENST00000388820	ADAMTS7
uc010und.1	chr15	-	79057986	79103773	11173	ENST00000388820	ADAMTS7
uc002bek.1	chr15	-	79062967	79103773	11173	ENST00000565793	ADAMTS7
uc010bli.2	chr15	+	79165122	79184047	10933	ENST00000558522	MORF4L1
uc010blj.2	chr15	+	79165122	79185360	10933	ENST00000558893	MORF4L1
uc002bel.4	chr15	+	79165122	79190081	10933	ENST00000331268	MORF4L1
uc002bem.4	chr15	+	79165122	79190081	10933	ENST00000426013	MORF4L1
uc031qtb.1	chr15	+	79165122	79190081	10933	ENST00000426013	MORF4L1
uc010une.3	chr15	+	79165330	79190081	10933	ENST00000331268	MORF4L1
uc031qtc.1	chr15	+	79165330	79190081	10933	ENST00000331268	MORF4L1
uc021srk.1	chr15	-	79214091	79237420	1512	ENST00000220166	CTSH
uc010unf.1	chr15	-	79214091	79237420	1512	ENST00000533777	CTSH
uc010ung.1	chr15	-	79227188	79237420	1512	ENST00000530010	CTSH
uc002beo.3	chr15	-	79252288	79298002	5923	ENST00000558480	RASGRF1
uc002beq.3	chr15	-	79252288	79383215	5923	ENST00000419573	RASGRF1
uc002bep.3	chr15	-	79252288	79383215	5923	ENST00000419573	RASGRF1
uc010blm.1	chr15	-	79270721	79356941	5923	ENST00000560334	RASGRF1
uc002ber.4	chr15	-	79277102	79383215	5923	ENST00000419573	RASGRF1
uc010unh.1	chr15	-	79282381	79310314	5923	ENST00000560334	RASGRF1
uc002beu.3	chr15	+	79603490	79615189	23423	ENST00000299705	TMED3
uc002bev.3	chr15	+	79603490	79615189	23423	ENST00000543455	TMED3
uc010unj.1	chr15	+	79603490	79704334	23423	ENST00000424155	TMED3
uc021srp.1	chr15	-	80135888	80189339	10588	ENST00000258874	MTHFS
uc002bex.4	chr15	-	80135888	80189391	10588	ENST00000258874	MTHFS
uc021srq.1	chr15	-	80135888	80189627	10588	ENST00000258874	MTHFS
uc002bfd.4	chr15	-	80253231	80263643	597	ENST00000267953	BCL2A1
uc002bfc.4	chr15	-	80253231	80263643	597	ENST00000267953	BCL2A1
uc002bfe.2	chr15	+	80351909	80430735	54469	ENST00000261749	ZFAND6
uc021srv.1	chr15	+	80351909	80430735	54469	ENST00000261749	ZFAND6
uc021srw.1	chr15	+	80351909	80430735	54469	ENST00000261749	ZFAND6
uc002bfg.2	chr15	+	80351909	80430735	54469	ENST00000261749	ZFAND6
uc002bff.2	chr15	+	80351909	80430735	54469	ENST00000261749	ZFAND6
uc021srx.1	chr15	+	80352271	80430735	54469	ENST00000261749	ZFAND6
uc021sry.1	chr15	+	80352501	80430735	54469	ENST00000261749	ZFAND6
uc002bfh.2	chr15	+	80364902	80430735	54469	ENST00000559775	ZFAND6
uc002bfi.2	chr15	+	80364902	80430735	54469	ENST00000559835	ZFAND6
uc010unl.2	chr15	+	80445130	80455473	2184	ENST00000537726	FAH
uc021srz.1	chr15	+	80445209	80445477	n/a	ENST00000561369	FAH
uc002bfm.2	chr15	+	80445232	80478924	2184	ENST00000407106	FAH
uc002bfn.2	chr15	+	80448292	80478924	2184	ENST00000539156	FAH
uc010bln.1	chr15	+	80469878	80473501	2184	ENST00000561353	FAH
uc010blo.1	chr15	+	80469878	80473501	2184	ENST00000559217	FAH
uc002bfq.3	chr15	+	80696691	80767902	9915	ENST00000529181	ARNT2
uc002bfr.3	chr15	+	80696691	80890277	9915	ENST00000303329	ARNT2
uc010unm.2	chr15	+	80733579	80890277	9915	ENST00000533983	ARNT2
uc002bfs.3	chr15	+	80735304	80890277	9915	ENST00000533983	ARNT2
uc002bfw.1	chr15	+	81071711	81243999	57214	ENST00000220244	KIAA1199
uc010unn.1	chr15	+	81071711	81243999	57214	ENST00000356249	KIAA1199
uc002bfx.3	chr15	-	81239667	81282205	23184	ENST00000561312	MESDC2
uc010uno.2	chr15	-	81239667	81282205	23184	ENST00000561312	MESDC2
uc002bfy.1	chr15	-	81268094	81282205	23184	ENST00000261758	MESDC2
uc002bfz.3	chr15	+	81293294	81296345	59274	ENST00000267984	MESDC1
uc010blp.1	chr15	+	81391748	81436161	161502	ENST00000561216	C15orf26
uc002bgb.3	chr15	+	81426643	81441516	161502	ENST00000286732	C15orf26
uc002bgc.2	chr15	+	81475092	81585378	3603	ENST00000560241	IL16
uc010blq.1	chr15	+	81475092	81598886	3603	ENST00000559388	IL16
uc002bge.4	chr15	+	81475092	81605104	3603	ENST00000394660	IL16
uc010unp.2	chr15	+	81480693	81605104	3603	ENST00000394660	IL16
uc021ssg.1	chr15	+	81489218	81585378	3603	ENST00000394660	IL16
uc002bgg.3	chr15	+	81489218	81605104	3603	ENST00000394660	IL16
uc021ssh.1	chr15	+	81517639	81605104	3603	ENST00000394660	IL16
uc002bgi.1	chr15	+	81571157	81598886	3603	ENST00000560115	IL16
uc002bgj.3	chr15	+	81584264	81605104	3603	ENST00000394660	IL16
uc021ssi.1	chr15	+	81589253	81605104	3603	ENST00000394660	IL16
uc002bgl.1	chr15	+	81589268	81598886	3603	ENST00000558857	IL16
uc010unq.1	chr15	+	81591720	81599193	3603	ENST00000558332	IL16
uc002bgm.3	chr15	-	81605006	81616524	80765	ENST00000560723	STARD5
uc002bgn.3	chr15	-	81605006	81616524	80765	ENST00000325346	STARD5
uc002bgq.2	chr15	-	82334118	82338484	84206	ENST00000329713	MEX3B
uc002bgt.1	chr15	-	82422560	82555104	79631	ENST00000268206	EFTUD1
uc002bgu.1	chr15	-	82422560	82555104	79631	ENST00000268206	EFTUD1
uc021ssn.1	chr15	-	82633122	82641706	647042	ENST00000439287	GOLGA6L10
uc021sso.1	chr15	-	82664415	82665114	n/a	ENST00000466501	RPL9
uc002bhr.1	chr15	-	82821160	82824865	100505503	ENST00000330339	RPS17L
uc021ssu.2	chr15	-	82821160	82906047	100505503	ENST00000330339	RPS17L
uc021ssz.1	chr15	-	83009406	83018198	647042	ENST00000557886	GOLGA6L10
uc021sta.1	chr15	-	83013962	83016351	647042	ENST00000557886	GOLGA6L10
uc002bio.1	chr15	-	83205503	83209208	100505503	ENST00000330244	RPS17L
uc002bip.3	chr15	-	83211950	83225286	64506	ENST00000569015	CPEB1
uc002biq.3	chr15	-	83211950	83240573	64506	ENST00000450751	CPEB1
uc002bir.3	chr15	-	83211950	83240573	64506	ENST00000450751	CPEB1
uc002bis.3	chr15	-	83211950	83240573	64506	ENST00000450751	CPEB1
uc010uod.2	chr15	-	83211950	83240573	64506	ENST00000450751	CPEB1
uc010uoe.2	chr15	-	83211950	83241961	64506	ENST00000450751	CPEB1
uc002bit.3	chr15	-	83211950	83297220	64506	ENST00000563800	CPEB1
uc002biu.3	chr15	-	83211950	83298953	64506	ENST00000563800	CPEB1
uc010uof.2	chr15	-	83211950	83316356	64506	ENST00000450751	CPEB1
uc002biv.3	chr15	-	83211950	83316728	64506	ENST00000450751	CPEB1
uc010bmp.3	chr15	-	83328032	83331427	8120	ENST00000537735	AP3B2
uc010uog.2	chr15	-	83328032	83349135	8120	ENST00000543938	AP3B2
uc010uoh.2	chr15	-	83328032	83378635	8120	ENST00000261722	AP3B2
uc010uoi.2	chr15	-	83328032	83378635	8120	ENST00000261722	AP3B2
uc010uoj.2	chr15	-	83328032	83378635	8120	ENST00000261722	AP3B2
uc010uok.1	chr15	-	83357179	83378635	8120	ENST00000535513	AP3B2
uc002bjd.2	chr15	-	83428023	83474806	123722	ENST00000334574	FSD2
uc010uol.1	chr15	-	83428023	83474806	123722	ENST00000334574	FSD2
uc010uom.1	chr15	-	83428023	83474806	123722	ENST00000334574	FSD2
uc002bjg.3	chr15	-	83517728	83621476	9455	ENST00000304231	HOMER2
uc002bjh.3	chr15	-	83517728	83621476	9455	ENST00000304231	HOMER2
uc002bjl.2	chr15	+	83654954	83659809	83640	ENST00000304191	FAM103A1
uc010uon.2	chr15	-	83657714	83680393	123207	ENST00000538348	C15orf40
uc010uoo.1	chr15	-	83659370	83680393	123207	ENST00000451195	C15orf40
uc002bjm.3	chr15	-	83673144	83680393	123207	ENST00000304177	C15orf40
uc010uoq.2	chr15	-	83673144	83680393	123207	ENST00000304177	C15orf40
uc010uop.2	chr15	-	83673144	83680393	123207	ENST00000304177	C15orf40
uc010uor.1	chr15	-	83676701	83680393	123207	ENST00000506912	C15orf40
uc002bjn.3	chr15	-	83685180	83736106	53339	ENST00000261721	BTBD1
uc002bjo.3	chr15	-	83685180	83736106	53339	ENST00000261721	BTBD1
uc002bjp.3	chr15	+	83776323	83806111	53346	ENST00000322019	TM6SF1
uc010bmq.3	chr15	+	83776323	83806111	53346	ENST00000322019	TM6SF1
uc002bjq.3	chr15	+	83776323	83806111	53346	ENST00000379390	TM6SF1
uc010bmr.3	chr15	+	83776323	83806111	53346	ENST00000379390	TM6SF1
uc002bjr.3	chr15	+	83790663	83806111	53346	ENST00000379386	TM6SF1
uc010uos.1	chr15	-	83924654	83952066	646	ENST00000345382	BNC1
uc002bjt.1	chr15	-	83924654	83953468	646	ENST00000345382	BNC1
uc010bms.2	chr15	+	84116090	84234635	6457	ENST00000492099	SH3GL3
uc010uot.1	chr15	+	84116090	84257523	6457	ENST00000427482	SH3GL3
uc002bjw.3	chr15	+	84116090	84287493	6457	ENST00000427482	SH3GL3
uc002bjx.3	chr15	+	84116090	84287493	6457	ENST00000427482	SH3GL3
uc002bju.3	chr15	+	84116090	84287493	6457	ENST00000324537	SH3GL3
uc002bjv.3	chr15	+	84116090	84287493	6457	ENST00000535412	SH3GL3
uc002bjy.1	chr15	+	84322837	84531431	57188	ENST00000569510	ADAMTSL3
uc010bmt.1	chr15	+	84322837	84694303	57188	ENST00000561483	ADAMTSL3
uc002bjz.4	chr15	+	84322837	84708593	57188	ENST00000286744	ADAMTSL3
uc002bkp.3	chr15	+	85144248	85150116	54993	ENST00000334141	ZSCAN2
uc002bkq.3	chr15	+	85144248	85159841	54993	ENST00000379358	ZSCAN2
uc010bmz.1	chr15	+	85144248	85165945	54993	ENST00000448803	ZSCAN2
uc002bkr.3	chr15	+	85144248	85166947	54993	ENST00000448803	ZSCAN2
uc010bna.3	chr15	+	85144248	85166947	54993	ENST00000448803	ZSCAN2
uc010uoz.1	chr15	+	85147050	85166874	54993	ENST00000448803	ZSCAN2
uc010uox.1	chr15	+	85147050	85166874	54993	ENST00000448803	ZSCAN2
uc010uoy.1	chr15	+	85147050	85166874	54993	ENST00000448803	ZSCAN2
uc002bkv.2	chr15	-	85186011	85196930	84942	ENST00000559994	WDR73
uc002bkw.2	chr15	-	85186011	85197521	84942	ENST00000434634	WDR73
uc002bkx.2	chr15	-	85186011	85197524	84942	ENST00000398528	WDR73
uc010upa.1	chr15	-	85188701	85197521	84942	ENST00000560966	WDR73
uc002bkz.3	chr15	-	85198359	85201802	4828	ENST00000394588	NMB
uc002bla.3	chr15	-	85198359	85201802	4828	ENST00000394588	NMB
uc002blc.2	chr15	-	85212767	85259691	23478	ENST00000268220	SEC11A
uc031qtf.1	chr15	-	85212767	85259691	23478	ENST00000268220	SEC11A
uc031qtg.1	chr15	-	85212767	85259691	23478	ENST00000268220	SEC11A
uc031qth.1	chr15	-	85212767	85259691	23478	ENST00000268220	SEC11A
uc002blb.2	chr15	-	85212767	85259691	23478	ENST00000268220	SEC11A
uc031qti.1	chr15	-	85212767	85259691	23478	ENST00000268220	SEC11A
uc031qtj.1	chr15	-	85212767	85259691	23478	ENST00000268220	SEC11A
uc002bld.3	chr15	+	85291817	85349663	9640	ENST00000299927	ZNF592
uc010upb.2	chr15	+	85321413	85349663	9640	ENST00000299927	ZNF592
uc002ble.3	chr15	+	85359910	85416713	57538	ENST00000258888	ALPK3
uc010upc.2	chr15	+	85407584	85416713	57538	ENST00000258888	ALPK3
uc002blf.3	chr15	+	85427912	85439268	9154	ENST00000338602	SLC28A1
uc010upd.1	chr15	+	85427912	85469889	9154	ENST00000537703	SLC28A1
uc002blg.3	chr15	+	85427912	85489027	9154	ENST00000394573	SLC28A1
uc010bnb.3	chr15	+	85427912	85489027	9154	ENST00000286749	SLC28A1
uc010upe.2	chr15	+	85427912	85489027	9154	ENST00000286749	SLC28A1
uc010upf.1	chr15	+	85427912	85518876	9154	ENST00000537624	SLC28A1
uc010upg.1	chr15	+	85427912	85518876	9154	ENST00000537624	SLC28A1
uc021stv.1	chr15	+	85523743	85682376	5151	ENST00000557957	PDE8A
uc002blh.3	chr15	+	85525204	85682376	5151	ENST00000310298	PDE8A
uc002bli.3	chr15	+	85525204	85682376	5151	ENST00000310298	PDE8A
uc010bnc.3	chr15	+	85525204	85682376	5151	ENST00000310298	PDE8A
uc010bnd.3	chr15	+	85525204	85682376	5151	ENST00000310298	PDE8A
uc002blj.3	chr15	+	85525204	85682376	5151	ENST00000310298	PDE8A
uc002blk.3	chr15	+	85605727	85682376	5151	ENST00000560789	PDE8A
uc002bll.3	chr15	+	85663421	85682376	5151	ENST00000561024	PDE8A
uc002bls.4	chr15	+	85923846	86080227	11214	ENST00000560302	AKAP13
uc002blt.2	chr15	+	85923846	86228104	11214	ENST00000559362	AKAP13
uc002blu.2	chr15	+	85923846	86292589	11214	ENST00000394518	AKAP13
uc002blv.2	chr15	+	85923846	86292589	11214	ENST00000394518	AKAP13
uc010bne.1	chr15	+	86126144	86228104	11214	ENST00000394518	AKAP13
uc031qtl.1	chr15	+	86163180	86292589	11214	ENST00000394518	AKAP13
uc002blw.2	chr15	+	86198647	86292589	11214	ENST00000394518	AKAP13
uc002blx.2	chr15	+	86220267	86292589	11214	ENST00000394510	AKAP13
uc002bly.3	chr15	-	86302558	86338189	64410	ENST00000337975	KLHL25
uc021stw.1	chr15	-	86311271	86313041	n/a	n/a	KLHL25
uc002blz.1	chr15	+	86685241	87572283	123624	ENST00000441037	AGBL1
uc002bma.1	chr15	+	86805855	86839446	123624	ENST00000567715	AGBL1
uc002bmb.1	chr15	+	86805855	86839446	123624	ENST00000567715	AGBL1
uc002bmh.2	chr15	-	88419987	88799410	4916	ENST00000394480	NTRK3
uc002bme.2	chr15	-	88419987	88799962	4916	ENST00000394480	NTRK3
uc002bmf.2	chr15	-	88419987	88799962	4916	ENST00000394480	NTRK3
uc021sua.1	chr15	-	88419987	88799962	4916	ENST00000394480	NTRK3
uc010upl.1	chr15	-	88459503	88749164	4916	ENST00000542733	NTRK3
uc010bnh.1	chr15	-	88472232	88799410	4916	ENST00000558676	NTRK3
uc010bni.2	chr15	-	88520595	88576276	4916	ENST00000317501	NTRK3
uc002bmg.3	chr15	-	88520595	88799962	4916	ENST00000317501	NTRK3
uc002bmi.1	chr15	-	89002707	89009004	26589	ENST00000558660	MRPL46
uc002bmj.2	chr15	-	89002708	89010633	26589	ENST00000312475	MRPL46
uc002bml.3	chr15	+	89010683	89021861	64963	ENST00000325844	MRPS11
uc002bmm.3	chr15	+	89010683	89021861	64963	ENST00000325844	MRPS11
uc002bmn.3	chr15	+	89010683	89021861	64963	ENST00000325844	MRPS11
uc010bnj.3	chr15	+	89010683	89021861	64963	ENST00000559323	MRPS11
uc002bmp.4	chr15	-	89054785	89089912	55070	ENST00000557842	DET1
uc002bmq.2	chr15	-	89055581	89089912	55070	ENST00000564406	DET1
uc002bmr.2	chr15	-	89055581	89089912	55070	ENST00000268148	DET1
uc010bnk.2	chr15	-	89055581	89089912	55070	ENST00000557842	DET1
uc010bnl.2	chr15	+	89164526	89170572	64782	ENST00000557787	AEN
uc002bmt.2	chr15	+	89164526	89175512	64782	ENST00000332810	AEN
uc010bnm.1	chr15	+	89169376	89175512	64782	ENST00000332810	AEN
uc002bmu.1	chr15	+	89178903	89198879	3669	ENST00000560573	ISG20
uc002bmv.1	chr15	+	89182038	89198879	3669	ENST00000306072	ISG20
uc010upn.1	chr15	+	89182276	89198879	3669	ENST00000560573	ISG20
uc002bmx.3	chr15	+	89346673	89394755	176	ENST00000558207	ACAN
uc010upo.1	chr15	+	89346673	89418585	176	ENST00000439576	ACAN
uc010upp.1	chr15	+	89346673	89418585	176	ENST00000439576	ACAN
uc002bna.2	chr15	+	89346673	89418585	176	ENST00000439576	ACAN
uc002bnf.4	chr15	-	89441913	89455755	4240	ENST00000539437	MFGE8
uc002bng.4	chr15	-	89441913	89456663	4240	ENST00000268150	MFGE8
uc002bnh.4	chr15	-	89441913	89456663	4240	ENST00000268150	MFGE8
uc010bnn.3	chr15	-	89441913	89456663	4240	ENST00000539437	MFGE8
uc010upq.2	chr15	-	89441913	89456663	4240	ENST00000268150	MFGE8
uc010bno.3	chr15	-	89449293	89456663	4240	ENST00000558352	MFGE8
uc010ups.1	chr15	+	89631380	89659752	11057	ENST00000352732	ABHD2
uc002bnj.2	chr15	+	89631380	89745591	11057	ENST00000352732	ABHD2
uc002bnk.2	chr15	+	89631380	89745591	11057	ENST00000352732	ABHD2
uc002bnl.3	chr15	-	89753097	89764922	6017	ENST00000268125	RLBP1
uc010bnp.1	chr15	+	89787193	89860362	55215	ENST00000310775	FANCI
uc002bnm.1	chr15	+	89787193	89860362	55215	ENST00000300027	FANCI
uc002bnn.1	chr15	+	89787193	89860362	55215	ENST00000300027	FANCI
uc002bno.3	chr15	+	89787247	89807877	55215	ENST00000567996	FANCI
uc002bnp.1	chr15	+	89806649	89860362	55215	ENST00000300027	FANCI
uc002bnq.1	chr15	+	89821910	89860362	55215	ENST00000566895	FANCI
uc002bns.4	chr15	-	89859535	89878026	5428	ENST00000268124	POLG
uc002bnr.4	chr15	-	89859535	89878026	5428	ENST00000268124	POLG
uc002bnz.2	chr15	-	90014637	90039799	51458	ENST00000268122	RHCG
uc002boa.2	chr15	-	90014637	90039799	51458	ENST00000560081	RHCG
uc010bnq.1	chr15	-	90020958	90039799	51458	ENST00000558184	RHCG
uc002boe.3	chr15	+	90118817	90171253	90381	ENST00000268138	TICRR
uc021sug.1	chr15	+	90118817	90171253	90381	ENST00000268138	TICRR
uc010upw.1	chr15	-	90171200	90190943	374654	ENST00000394412	KIF7
uc002bof.2	chr15	-	90171200	90198682	374654	ENST00000394412	KIF7
uc002bog.2	chr15	-	90191485	90198682	374654	ENST00000394412	KIF7
uc010upx.1	chr15	-	90207599	90222648	5346	ENST00000430628	PLIN1
uc002boh.2	chr15	-	90207599	90222648	5346	ENST00000300055	PLIN1
uc031qtn.1	chr15	-	90224761	90234015	8800	ENST00000300056	PEX11A
uc002boi.4	chr15	-	90224761	90234015	8800	ENST00000300056	PEX11A
uc010upy.3	chr15	-	90224761	90234015	8800	ENST00000300056	PEX11A
uc002bol.3	chr15	-	90293097	90294540	55897	ENST00000300057	MESP1
uc010uqa.2	chr15	+	90303821	90321982	145873	ENST00000560219	MESP2
uc002bon.3	chr15	+	90319588	90321982	145873	ENST00000341735	MESP2
uc002bop.4	chr15	-	90328125	90358072	290	ENST00000300060	ANPEP
uc010bns.3	chr15	-	90373830	90437617	10239	ENST00000336418	AP3S2
uc002bor.4	chr15	-	90373830	90437617	10239	ENST00000336418	AP3S2
uc002boq.4	chr15	-	90373830	90437617	10239	ENST00000336418	AP3S2
uc002bos.4	chr15	-	90373830	90456222	100526783	ENST00000336418	C15orf38-AP3S2
uc002bot.1	chr15	-	90443831	90455919	348110	ENST00000460685	C15orf38
uc002bou.2	chr15	-	90443831	90456222	348110	ENST00000357484	C15orf38
uc002bov.2	chr15	+	90544751	90625432	374655	ENST00000268154	ZNF710
uc010uqb.2	chr15	-	90627211	90643927	3418	ENST00000330062	IDH2
uc002box.3	chr15	-	90627211	90645708	3418	ENST00000330062	IDH2
uc010uqc.2	chr15	-	90627211	90645708	3418	ENST00000330062	IDH2
uc002boy.3	chr15	+	90728151	90772892	10509	ENST00000332496	SEMA4B
uc002boz.3	chr15	+	90744561	90772892	10509	ENST00000411539	SEMA4B
uc010uqd.2	chr15	+	90744561	90772892	10509	ENST00000411539	SEMA4B
uc002bpa.3	chr15	+	90762439	90772892	10509	ENST00000558065	SEMA4B
uc031qtp.1	chr15	-	90773476	90777279	10519	ENST00000328649	CIB1
uc002bpb.4	chr15	-	90773476	90777279	10519	ENST00000328649	CIB1
uc031qtq.1	chr15	-	90773476	90777387	10519	ENST00000328649	CIB1
uc031qtr.1	chr15	-	90773476	90808991	10519	ENST00000328649	CIB1
uc002bpc.3	chr15	+	90777486	90785312	390637	ENST00000558017	GDPGP1
uc021suh.1	chr15	+	90784140	90785298	n/a	ENST00000329600	GDPGP1
uc002bpd.1	chr15	+	90792763	90802312	440307	ENST00000339615	TTLL13
uc002bpe.1	chr15	+	90792763	90815443	440307	ENST00000561573	TTLL13
uc002bpf.1	chr15	+	90808894	90815443	51335	ENST00000331497	NGRN
uc002bpg.1	chr15	+	90808894	90815443	51335	ENST00000331497	NGRN
uc010uqf.2	chr15	-	90889762	90892679	23766	n/a	GABARAPL3
uc002bpk.4	chr15	+	90895476	90904715	342132	ENST00000354377	ZNF774
uc002bpl.1	chr15	+	90931472	91045475	8826	ENST00000268182	IQGAP1
uc010uqg.1	chr15	+	91030700	91045475	8826	ENST00000268182	IQGAP1
uc002bpn.4	chr15	+	91073117	91142767	64784	ENST00000560098	CRTC3
uc002bpp.4	chr15	+	91073117	91188577	64784	ENST00000420329	CRTC3
uc002bpo.4	chr15	+	91073117	91188577	64784	ENST00000420329	CRTC3
uc002bpr.3	chr15	+	91260578	91358686	641	ENST00000355112	BLM
uc010uqh.2	chr15	+	91260578	91358686	641	ENST00000355112	BLM
uc010uqi.2	chr15	+	91260578	91358686	641	ENST00000355112	BLM
uc010bnx.3	chr15	+	91260578	91358686	641	ENST00000355112	BLM
uc002bpu.1	chr15	+	91411884	91426687	5045	ENST00000268171	FURIN
uc002bpv.3	chr15	+	91427664	91439006	2242	ENST00000328850	FES
uc010uqj.2	chr15	+	91427664	91439006	2242	ENST00000328850	FES
uc010uqk.2	chr15	+	91427664	91439006	2242	ENST00000328850	FES
uc002bpx.3	chr15	+	91428266	91439006	2242	ENST00000328850	FES
uc002bpy.3	chr15	+	91428266	91439006	2242	ENST00000328850	FES
uc010bny.3	chr15	+	91428266	91439006	2242	ENST00000328850	FES
uc010bnz.2	chr15	+	91446565	91463095	4122	ENST00000559717	MAN2A2
uc010boa.3	chr15	+	91447075	91454632	4122	ENST00000560192	MAN2A2
uc002bqc.3	chr15	+	91447419	91465815	4122	ENST00000360468	MAN2A2
uc010uql.2	chr15	+	91449969	91465815	4122	ENST00000360468	MAN2A2
uc010uqm.2	chr15	+	91450538	91465815	4122	ENST00000360468	MAN2A2
uc010uqn.1	chr15	+	91455272	91463624	4122	ENST00000559717	MAN2A2
uc002bqd.3	chr15	+	91473409	91497323	55898	ENST00000394275	UNC45A
uc002bqe.4	chr15	-	91474154	91475774	374659	ENST00000330334	HDDC3
uc010uqo.1	chr15	+	91478173	91486147	55898	ENST00000394275	UNC45A
uc010uqp.1	chr15	+	91478214	91485835	55898	ENST00000394275	UNC45A
uc010uqq.1	chr15	+	91478214	91486147	55898	ENST00000557212	UNC45A
uc002bqg.3	chr15	+	91478214	91497323	55898	ENST00000394275	UNC45A
uc021suj.1	chr15	+	91493044	91497323	55898	ENST00000471780	UNC45A
uc002bqj.3	chr15	+	91498105	91506355	91433	ENST00000394258	RCCD1
uc002bqk.3	chr15	+	91498105	91506355	91433	ENST00000394258	RCCD1
uc010bob.4	chr15	+	91499841	91506355	91433	ENST00000394258	RCCD1
uc002bqm.4	chr15	-	91509267	91537881	9055	ENST00000361188	PRC1
uc002bqn.4	chr15	-	91509267	91537881	9055	ENST00000361188	PRC1
uc010uqs.3	chr15	-	91509267	91537881	9055	ENST00000361188	PRC1
uc010uqt.2	chr15	-	91524172	91537881	9055	ENST00000417173	PRC1
uc002bqp.1	chr15	-	91541773	91565833	26276	ENST00000333371	VPS33B
uc002bqq.1	chr15	-	91541773	91565833	26276	ENST00000333371	VPS33B
uc010uqu.1	chr15	-	91541773	91565833	26276	ENST00000333371	VPS33B
